motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Fosl1_107	4493	1768	5.55521210697462	2.18598152796152	2.54128959276018	3.44878062736621e-279	4.65453751846066e-279	Fosl1
Bach1_108	8264	3702	10.2177326623722	4.57720792789228	2.23230686115613	0	0	Bach1
Creb1_109	2432	622	3.00696101583847	0.769050062438952	3.90996784565916	8.77225368436915e-256	1.12713259549162e-255	Creb1
Atf3_110	2316	722	2.86353688843828	0.892691551577047	3.20775623268698	7.77535517944577e-197	9.3009661415833e-197	Atf3
Atf6_111	1878	557	2.32198716601343	0.68868309449919	3.37163375224416	5.42026326443352e-169	6.23083579422526e-169	Atf6
Atf2_112	3240	974	4.00598424807428	1.20426810420505	3.3264887063655	1.38606644206123e-288	1.90854008533042e-288	Atf2
Fosl2_113	3375	1025	4.17290025841071	1.26732526366548	3.29268292682927	2.71262831818968e-297	3.78227670864303e-297	Fosl2
Jdp2_114	2524	713	3.12071118584552	0.881563817554619	3.53997194950912	4.48330733272857e-240	5.68614588541184e-240	Jdp2
Cebpa_115	691	342	0.854362689944238	0.422853892852286	2.02046783625731	2.72742100282432e-28	2.73050981483205e-28	Cebpa
Creb3l3_116	4410	1398	5.45258967099	1.72850801815057	3.15450643776824	0	0	Creb3l3
Nfe2l1_117	5896	1924	7.28990219958209	2.37886225101695	3.06444906444906	0	0	Nfe2l1
Creb3l2_118	3854	1053	4.76514299138219	1.30194488062414	3.66001899335233	0	0	Creb3l2
Bach2_119	6921	3270	8.55722746324757	4.04307669481571	2.11651376146789	4.60594001439078e-312	6.49386120051424e-312	Bach2
Nrl_120	7715	2701	9.53894088700404	3.33955662161995	2.85634950018512	0	0	Nrl
Atf4_121	1065	295	1.31678185932071	0.364742392957381	3.61016949152542	1.75497845418091e-103	1.81450403917652e-103	Atf4
Crebzf_122	1050	288	1.29823563595	0.356087488717714	3.64583333333333	4.39701294914078e-103	4.53025576578141e-103	Crebzf
Mafg_123	7237	2774	8.94793456892395	3.42981490869076	2.60886806056236	0	0	Mafg
Atf7_124	3237	1065	4.00227500340014	1.31678185932071	3.03943661971831	2.3756037276633e-258	3.07471990520403e-258	Atf7
Cebpe_125	2804	1159	3.46690735543219	1.43300485911052	2.41932700603969	6.24761309453101e-159	7.09883030278331e-159	Cebpe
Jun_126	2736	994	3.38283114281828	1.22899640203267	2.75251509054326	2.98850311700635e-190	3.52244900724481e-190	Jun
Junb_127	5721	3405	7.07352959359042	4.20999270515214	1.68017621145374	4.51918839948861e-139	4.92597107909732e-139	Junb
X9430076C15Rik_128	3955	1270	4.89002089541166	1.57024691205381	3.11417322834646	0	0	X9430076C15Rik
Cebpg_129	2162	786	2.67312899516562	0.971822104625428	2.75063613231552	6.275949475492e-150	7.01382975516425e-150	Cebpg
Cebpb_130	1408	471	1.74087216706438	0.582351413840428	2.98938428874735	1.44080447949194e-109	1.50908905197971e-109	Cebpb
Nfil3_131	1679	572	2.07594060262862	0.707229317869905	2.93531468531468	1.93223441814133e-127	2.09069183064497e-127	Nfil3
Nfe2_132	10997	4970	13.5968545605163	6.14498201016333	2.21267605633803	0	0	Nfe2
Dbp_133	2478	970	3.063836100842	1.19932244463952	2.55463917525773	1.26940177391007e-153	1.43131526548023e-153	Dbp
Crem_134	1865	453	2.30591377242548	0.560095945795571	4.11699779249448	1.74927805133442e-205	2.12704511331448e-205	Crem
Jund_135	6097	2404	7.53842159274966	2.97234139887981	2.53618968386023	0	0	Jund
Mafb_136	8451	3134	10.4489422470604	3.8749242695879	2.69655392469687	0	0	Mafb
Nfil3_137	2003	646	2.47653902743605	0.798724019832095	3.10061919504644	3.5536370726213e-163	4.05867593307136e-163	Nfil3
Nfil3_138	2885	960	3.56705696163405	1.18695829572571	3.00520833333333	1.64802718220529e-226	2.06353545193977e-226	Nfil3
Zeb1_139	12269	4257	15.1695743023529	5.26341819260871	2.882076579751	0	0	Zeb1
Zscan4_140	6694	2008	8.27656128290409	2.48272110189295	3.33366533864542	0	0	Zscan4
Bcl6b_141	13167	4599	16.279874874813	5.686272085461	2.86301369863014	0	0	Bcl6b
Sp1_142	13453	3705	16.6334895337479	4.58091717256643	3.63103913630229	0	0	Sp1
Klf4_143	26133	9762	32.3112303564584	12.0698821696609	2.67701290719115	0	0	Klf4
Plag1_144	12903	4496	15.9534613434884	5.55892135164876	2.86988434163701	0	0	Plag1
Klf5_145	31939	12785	39.4898552158162	15.8075643863055	2.49816190848651	0	0	Klf5
Ctcf_146	24013	8310	29.6900307867308	10.2746077473757	2.88965102286402	0	0	Ctcf
Snai3_147	9042	2942	11.1796634478666	3.63753261044276	3.07341944255608	0	0	Snai3
Glis2_148	4854	1547	6.00155788276314	1.91273383696633	3.1376858435682	0	0	Glis2
Ikzf1_149	6951	2315	8.59431990998899	2.8623004735469	3.00259179265659	0	0	Ikzf1
Sp2_150	30232	11708	37.3792949962289	14.4759455482882	2.58216604031432	0	0	Sp2
Zbtb4_151	5795	1494	7.16502429555262	1.84720384772314	3.87884872824632	0	0	Zbtb4
Plagl1_152	6514	2622	8.05400660245552	3.24187984520086	2.48436308161709	0	0	Plagl1
Patz1_153	21393	8541	26.4506237713127	10.5602195872847	2.50474183350896	0	0	Patz1
Yy1_154	9748	4220	12.0525723611815	5.21767084162762	2.30995260663507	0	0	Yy1
Gli3_155	11659	4900	14.4153612186105	6.05843296776666	2.37938775510204	0	0	Gli3
Zkscan3_156	6286	1759	7.77210400722066	2.17485379393909	3.57362137578169	0	0	Zkscan3
Hivep1_157	9751	3799	12.0562816058557	4.69714017235624	2.56672808633851	0	0	Hivep1
Zfp369_158	12892	4348	15.9398607796832	5.37593194772438	2.96504139834407	0	0	Zfp369
Fezf2_159	8833	2816	10.9212527355679	3.48174433412876	3.13671875	0	0	Fezf2
Zfp187_160	1373	847	1.69759764586605	1.04724341299967	1.62101534828808	9.02283849536526e-30	9.04329844660191e-30	Zfp187
Osr2_161	4948	1588	6.11778088255295	1.96342684751295	3.11586901763224	0	0	Osr2
Bcl6_162	13818	4554	17.084780969102	5.63063341534885	3.03425559947299	0	0	Bcl6
Zfp263_163	7821	2343	9.67000086549042	2.89692009050557	3.33802816901408	0	0	Zfp263
Zscan10_164	8390	2897	10.3735209386862	3.58189394033062	2.89609941318605	0	0	Zscan10
Zfp523_165	13629	4386	16.851098554631	5.42291571359686	3.10738714090287	0	0	Zfp523
Ovol1_166	4847	1683	5.99290297852347	2.08088626219414	2.87997623291741	0	0	Ovol1
Sp4_167	17874	6127	22.0996797685431	7.57551403949109	2.91725150971111	0	0	Sp4
Zfp711_168	4316	1444	5.33636667120019	1.78538310315409	2.98891966759003	0	0	Zfp711
Zfp202_169	9365	3578	11.5790254577826	4.42389248136105	2.61738401341532	0	0	Zfp202
Zfp282_170	7916	2468	9.78746028017162	3.05147195192819	3.20745542949757	0	0	Zfp282
Klf7_171	16347	5396	20.2116742294044	6.67169475389162	3.02946627131208	0	0	Klf7
Gfi1b_172	13031	4130	16.1117224495852	5.10639350140333	3.15520581113801	0	0	Gfi1b
Mecom_173	12013	3423	14.8530520901594	4.232248173197	3.50949459538417	0	0	Mecom
Zbtb7b_174	6209	2036	7.67690006058433	2.51734071885162	3.04960707269155	0	0	Zbtb7b
Mtf1_175	3383	1257	4.18279157754176	1.55417351846586	2.69132856006364	2.78662956914184e-228	3.49415679307999e-228	Mtf1
Zbtb49_176	4624	1480	5.71718245774552	1.82989403924381	3.12432432432432	0	0	Zbtb49
Fezf1_177	8833	2816	10.9212527355679	3.48174433412876	3.13671875	0	0	Fezf1
Zkscan1_178	3339	1494	4.128389322321	1.84720384772314	2.23493975903614	5.57303006343732e-164	6.3815525596873e-164	Zkscan1
Mzf1_179	6578	1986	8.1331371555039	2.45551997428257	3.31218529707956	0	0	Mzf1
Zfp300_180	4780	1403	5.91006318080095	1.73469009260748	3.40698503207413	0	0	Zfp300
Zic1_181	9408	4085	11.632191298112	5.05075483129119	2.3030599755202	0	0	Zic1
Zbtb1_182	3156	599	3.90212539719828	0.74061251993719	5.26878130217028	0	0	Zbtb1
Egr3_183	8260	2597	10.2127870028067	3.21096947291633	3.18059299191375	0	0	Egr3
Klf9_184	896	200	1.10782774267733	0.24728297827619	4.48	1.50833453888883e-106	1.57051558583949e-106	Klf9
Glis1_185	3807	1106	4.70703149148728	1.36747486986733	3.44213381555154	0	0	Glis1
Prdm4_186	9647	3210	11.927694457152	3.96889180133285	3.00529595015576	0	0	Prdm4
Zic4_187	7676	3002	9.49072070624019	3.71171750392562	2.55696202531646	0	0	Zic4
Egr2_188	5798	1746	7.16873354022676	2.15878040035114	3.32073310423826	0	0	Egr2
Prdm1_189	12168	4118	15.0446963983234	5.09155652270676	2.95483244293346	0	0	Prdm1
Egr1_190	9717	2807	12.0142434995487	3.47061660010633	3.46170288564304	0	0	Egr1
Sp6_191	15034	4488	18.5882614770212	5.54903003251771	3.34982174688057	0	0	Sp6
