motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Hand1_66	6280	11235	3.02986442804072	5.42046605876393	0.55896751223854	1	1	Hand1
Atoh8_67	7113	18673	3.4317556809958	9.00902204853573	0.380924329245435	1	1	Atoh8
Hand2_68	6280	11235	3.02986442804072	5.42046605876393	0.55896751223854	1	1	Hand2
Neurod2_69	1314	2411	0.633955709943552	1.16321705987359	0.545002073828287	1	1	Neurod2
Mlxip_70	2436	4027	1.17527862208713	1.94287644135668	0.604916811522225	1	1	Mlxip
Tcfl5_71	2831	1455	1.36585130506103	0.701982920827906	1.94570446735395	5.92661950976212e-101	1.94041912838137e-99	Tcfl5
Olig2_72	1774	2871	0.855888454672649	1.38514980460269	0.617903169627308	1	1	Olig2
Hey1_73	2270	3550	1.09518984898924	1.71274183432238	0.63943661971831	1	1	Hey1
Id1_74	3521	4995	1.69875042215468	2.40990013026487	0.704904904904905	1	1	Id1
Neurog3_75	1841	3156	0.888213441404931	1.52265161383702	0.583333333333333	1	1	Neurog3
Mycs_76	3201	5375	1.54436242582139	2.59323587591065	0.59553488372093	1	1	Mycs
Bhlhe23_77	1509	2626	0.728035895209147	1.26694649491002	0.574638233054075	1	1	Bhlhe23
Olig3_78	1780	3109	0.858783229603898	1.49997587687557	0.572531360566098	1	1	Olig3
Tcf21_79	6057	8370	2.92227529309596	4.03821102909249	0.723655913978495	1	1	Tcf21
Npas4_80	941	1212	0.453997201717566	0.584744536112317	0.776402640264026	0.999999998008431	1	Npas4
Olig1_81	1658	2582	0.799922806001833	1.24571814541419	0.642137877614252	1	1	Olig1
Ferd3l_82	8991	13824	4.33782023447677	6.66956144159792	0.650390625	1	1	Ferd3l
Hes5_83	1240	1933	0.59825348579148	0.93259999035075	0.641489912053802	1	1	Hes5
Nhlh2_84	11184	15777	5.39586047184831	7.6118106817195	0.708880015212017	1	1	Nhlh2
Neurog1_85	1913	3257	0.92295074057992	1.57138032517972	0.587350322382561	1	1	Neurog1
Nhlh1_86	8883	12766	4.28571428571429	6.15911612872099	0.695832680557731	1	1	Nhlh1
Bhlha15_87	3200	6759	1.54387996333285	3.26096396005211	0.473442816984761	1	1	Bhlha15
Tcf4_88	6584	12141	3.17653302455734	5.85757707338254	0.54229470389589	1	1	Tcf4
Arntl_89	2892	3683	1.39528151686206	1.7769093452984	0.785229432527831	1	1	Arntl
Ebf1_90	7523	11448	3.62956530129782	5.52323056882327	0.65714535290007	1	1	Ebf1
Max_91	2273	4122	1.09663723645487	1.98871037776813	0.551431344007763	1	1	Max
Sim2_92	1235	1600	0.595841173348772	0.771939981666425	0.771875	0.999999999997524	1	Sim2
Tcf15_93	6567	11869	3.16833116225213	5.72634727649925	0.553290083410565	1	1	Tcf15
Atoh1_94	2223	3137	1.07251411202779	1.51348482655474	0.708638826904686	1	1	Atoh1
Usf2_95	3081	3916	1.48646692719641	1.88932310512858	0.786772216547497	1	1	Usf2
Mga_96	6000	9622	2.8947749312491	4.64225406474647	0.623570983163584	1	1	Mga
Cebpd_97	1120	1325	0.540357987166498	0.639262797317509	0.845283018867925	0.999985472207758	1	Cebpd
Fosb_98	6118	13124	2.95170550489699	6.33183769961885	0.466168850960073	1	1	Fosb
Hlf_99	839	1300	0.404786027886332	0.627201235103971	0.645384615384615	1	1	Hlf
Atf6b_100	2465	2831	1.18927003425484	1.36585130506103	0.870717061109149	0.99999980877591	1	Atf6b
Nfe2l2_101	7127	14988	3.43851015583538	7.23114777826024	0.475513744328796	1	1	Nfe2l2
Mafk_102	6071	7221	2.92902976793554	3.48386162975829	0.840742279462678	1	1	Mafk
Xbp1_103	1602	1757	0.772904906643509	0.847686592367443	0.911781445645988	0.996564621086898	1	Xbp1
Fos_104	6735	15355	3.24938486032711	7.40821151155498	0.4386193422338	1	1	Fos
Tef_105	1086	1923	0.523954262556086	0.927775365465335	0.564742589703588	1	1	Tef
Atf1_106	1490	1309	0.718869107926859	0.631543397500844	1.13827349121467	0.000319024249465725	0.00243118479765259	Atf1
Fosl1_107	2929	6422	1.4131326289381	3.09837410141362	0.456088445966988	1	1	Fosl1
Bach1_108	5452	12682	2.63038548752834	6.1185892796835	0.429900646585712	1	1	Bach1
