motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Rfx6_705	9490	10227	4.74989238916084	5.11877233550557	0.927935856067273	0.999999964969883	1	Rfx6
Rfx4_706	10384	9568	5.19735327387209	4.7889326005786	1.08528428093645	1.60691108876247e-09	2.63057296752968e-09	Rfx4
Rfx2_707	6193	5631	3.09969268346397	2.8184029550437	1.09980465281478	8.10895296495771e-08	1.27097773422387e-07	Rfx2
Rfx1_708	12961	10457	6.48718179725117	5.23389090763486	1.23945682318064	3.56125224872364e-64	9.868799335021e-64	Rfx1
Rfx7_709	9396	8985	4.70284392924713	4.49713204600739	1.0457429048414	0.000979820497703299	0.0014038270988164	Rfx7
Rfx3_710	7329	6516	3.66827832667648	3.26135919997598	1.12476979742173	1.06559367500709e-12	1.83622769728317e-12	Rfx3
Rfx8_711	6193	5631	3.09969268346397	2.8184029550437	1.09980465281478	8.10895296495771e-08	1.27097773422387e-07	Rfx8
Runx1_712	17246	15327	8.631890847573	7.6714015435899	1.12520388856267	6.8814605935445e-29	1.43134380345726e-28	Runx1
Runx2_713	16909	17371	8.46321711362704	8.69445528894762	0.973403949110587	0.99554418323796	1	Runx2
Sp100_714	1821	764	0.911438781945404	0.382393865681652	2.38350785340314	1.58461329417847e-99	5.71754347777048e-99	Sp100
Gmeb1_715	1257	610	0.629148022463137	0.305314473908125	2.06065573770492	4.36719805728825e-52	1.08140142370947e-51	Gmeb1
Gmeb2_716	1132	309	0.566583581088521	0.15465929907805	3.66343042071197	4.74481329461613e-111	1.85593581966401e-110	Gmeb2
Sp140_717	1201	537	0.601119152727309	0.26877684014535	2.2364990689013	6.6160439351017e-59	1.74064965435414e-58	Sp140
Sp110_718	11715	10811	5.863539445629	5.41107340560778	1.08361853667561	2.92542981616547e-10	4.85193237803054e-10	Sp110
AC1689771_719	11715	10811	5.863539445629	5.41107340560778	1.08361853667561	2.92542981616547e-10	4.85193237803054e-10	AC1689771
IRC900814_720	1201	537	0.601119152727309	0.26877684014535	2.2364990689013	6.6160439351017e-59	1.74064965435414e-58	IRC900814
IRC900814_721	1770	315	0.885912489864561	0.157662392264032	5.61904761904762	1.33118652870057e-246	1.01445594083733e-245	IRC900814
Nfix_722	6707	8814	3.35695766639639	4.41154389020691	0.760948491036987	1	1	Nfix
Smad3_723	10473	9922	5.24189915613082	4.96611509855151	1.05553315863737	3.84809624455009e-05	5.68849010063926e-05	Smad3
Nfic_724	30092	29557	15.0615133587595	14.7937375496762	1.01810061914267	0.00888104159551449	0.0122861357909778	Nfic
Sox9_725	9435	9630	4.722364034956	4.81996456350041	0.979750778816199	0.927115443172231	1	Sox9
Tcf7_726	10263	7894	5.13679089462146	3.95106960168974	1.30010134279199	7.93145051982098e-73	2.3848307005176e-72	Tcf7
Hbp1_727	7015	6682	3.51111644994344	3.34444477812147	1.04983537862915	0.00194588186382342	0.00276552985147894	Hbp1
Cic_728	9785	10535	4.89754447080493	5.27293111905262	0.928808732795444	0.999999968177758	1	Cic
Hmg20b_729	9037	4903	4.52315885361923	2.45402764847793	1.84315725066286	2.0041560849904e-282	1.70353267224184e-281	Hmg20b
Bbx_730	14663	2174	7.33905923100794	1.08812076438732	6.74471021159154	0	0	Bbx
Sox8_731	10736	11578	5.37353474078301	5.79496881788242	0.927275868025566	0.999999996848249	1	Sox8
Tcf7l2_732	11354	9945	5.68285333893911	4.97762695576444	1.14167923579688	1.72173905794809e-23	3.45128645629504e-23	Tcf7l2
Sox17_733	6789	5524	3.39799993993814	2.76484779322702	1.22900072411296	2.5852019183609e-31	5.48038008592574e-31	Sox17
Lef1_734	11437	9717	5.72439612801185	4.86350941469714	1.17700936503036	2.82946775437768e-34	6.30037656138506e-34	Lef1
Sox10_735	9383	7172	4.69633722734416	3.58969738830996	1.30828220858896	2.1454278176147e-69	6.25926795634125e-69	Sox10
Sox30_736	9774	8959	4.89203879996396	4.48411864220147	1.09096997432749	5.55073344008135e-10	9.188854608674e-10	Sox30
Sox15_737	8376	7918	4.19231808763026	3.96308197443367	1.05784288961859	0.000128252038573371	0.000186778916143096	Sox15
Sox5_738	10736	9740	5.37353474078301	4.87502127191007	1.10225872689938	4.66413316463669e-13	8.11632621562762e-13	Sox5
Sox3_739	9982	7180	4.99614603041132	3.59370151255794	1.39025069637883	1.2340079894235e-106	4.60279773270198e-106	Sox3
Sox18_740	10736	8262	5.37353474078301	4.13525931709661	1.29944323408376	5.54924511873957e-76	1.72730024118513e-75	Sox18
